words,acc,f1,0_f1,1_f1,2_f1,3_f1,4_f1
"def,x,self",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"keras,dropout,dense",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"model,dropout,dense",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"sequential,dropout,dense",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"epoch,model,dense",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"epoch,sequential,dense",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"keras,error,dense",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"error,model,dense",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"model,flatten,dense",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"get,model,dense",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"keras,import,dense",0.84,0.83856658,0.692307692,0.857142857,0.705882353,1,0.9375
"loss,import,dense",0.8,0.799384449,0.692307692,0.827586207,0.606060606,0.967741935,0.903225806
"model,import,dense",0.826666667,0.824812113,0.692307692,0.827586207,0.666666667,1,0.9375
"import,numpy,dense",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"import,sequential,dense",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"import,x,dense",0.826666667,0.824812113,0.692307692,0.827586207,0.666666667,1,0.9375
"keras,input,dense",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"input,dense,model",0.84,0.83866539,0.740740741,0.827586207,0.6875,1,0.9375
"input,sequential,dense",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"input,x,dense",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"keras,loss,dense",0.8,0.799384449,0.692307692,0.827586207,0.606060606,0.967741935,0.903225806
"keras,model,dense",0.826666667,0.825800412,0.692307692,0.827586207,0.705882353,1,0.903225806
"keras,network,dense",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"keras,numpy,dense",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"keras,output,dense",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"keras,print,dense",0.826666667,0.825595238,0.666666667,0.857142857,0.666666667,1,0.9375
"keras,sequential,dense",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"keras,training,dense",0.826666667,0.825595238,0.666666667,0.857142857,0.666666667,1,0.9375
"keras,trying,dense",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"using,keras,dense",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"keras,x,dense",0.826666667,0.825595238,0.666666667,0.857142857,0.666666667,1,0.9375
"layer,model,dense",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"model,loss,dense",0.813333333,0.812858938,0.740740741,0.827586207,0.625,0.967741935,0.903225806
"loss,sequential,dense",0.826666667,0.825885905,0.785714286,0.827586207,0.64516129,0.967741935,0.903225806
"model,network,dense",0.84,0.83856658,0.692307692,0.857142857,0.705882353,1,0.9375
"model,numpy,dense",0.84,0.83866539,0.740740741,0.827586207,0.6875,1,0.9375
"model,output,dense",0.84,0.83866539,0.740740741,0.827586207,0.6875,1,0.9375
"model,print,dense",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"return,model,dense",0.84,0.83866539,0.740740741,0.827586207,0.6875,1,0.9375
"model,sequential,dense",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"model,train,dense",0.84,0.841398351,0.740740741,0.857142857,0.705882353,1,0.903225806
"training,model,dense",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"model,trying,dense",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"using,model,dense",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"model,x,dense",0.84,0.841398351,0.740740741,0.857142857,0.705882353,1,0.903225806
"sequential,numpy,dense",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"sequential,output,dense",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"sequential,print,dense",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"training,sequential,dense",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"sequential,trying,dense",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"using,sequential,dense",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"sequential,x,dense",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"keras,dropout,model",0.826666667,0.825800412,0.692307692,0.827586207,0.705882353,1,0.903225806
"keras,sequential,dropout",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"sequential,dropout,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"epoch,import,model",0.826666667,0.824812113,0.692307692,0.827586207,0.666666667,1,0.9375
"keras,epoch,model",0.826666667,0.825800412,0.692307692,0.827586207,0.705882353,1,0.903225806
"epoch,loss,model",0.813333333,0.812858938,0.740740741,0.827586207,0.625,0.967741935,0.903225806
"epoch,loss,print",0.826666667,0.825885905,0.785714286,0.827586207,0.64516129,0.967741935,0.903225806
"epoch,loss,training",0.826666667,0.825885905,0.785714286,0.827586207,0.64516129,0.967741935,0.903225806
"epoch,print,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"epoch,sequential,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"epoch,train,model",0.84,0.841398351,0.740740741,0.857142857,0.705882353,1,0.903225806
"epoch,training,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"epochs,loss,model",0.813333333,0.812858938,0.740740741,0.827586207,0.625,0.967741935,0.903225806
"error,file,last",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,file,line",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,file,module",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,file,recent",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"traceback,file,error",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,following,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"using,error,following",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"get,model,error",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"error,import,input",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"error,import,model",0.826666667,0.824812113,0.692307692,0.827586207,0.666666667,1,0.9375
"error,import,module",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"error,import,numpy",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"error,import,print",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"error,import,tensorflow",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"using,error,import",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"error,import,x",0.826666667,0.824812113,0.692307692,0.827586207,0.666666667,1,0.9375
"keras,error,input",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"error,model,input",0.84,0.83866539,0.740740741,0.827586207,0.6875,1,0.9375
"error,output,input",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"error,print,input",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,return,input",0.853333333,0.853615128,0.827586207,0.827586207,0.709677419,1,0.903225806
"shape,error,input",0.84,0.841108124,0.8,0.814814815,0.6875,1,0.903225806
"using,error,input",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"error,valueerror,input",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,x,input",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"keras,error,model",0.826666667,0.825800412,0.692307692,0.827586207,0.705882353,1,0.903225806
"error,last,line",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,last,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"error,last,module",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,last,print",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,last,recent",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,last,return",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"traceback,last,error",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,last,x",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"error,line,module",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,line,recent",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,return,line",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"traceback,line,error",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,loss,model",0.813333333,0.812858938,0.740740741,0.827586207,0.625,0.967741935,0.903225806
"error,return,loss",0.813333333,0.814541819,0.785714286,0.827586207,0.625,0.967741935,0.866666667
"error,module,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"error,output,model",0.84,0.83866539,0.740740741,0.827586207,0.6875,1,0.9375
"error,print,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"error,recent,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"error,return,model",0.84,0.83866539,0.740740741,0.827586207,0.6875,1,0.9375
"error,self,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"error,sequential,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"shape,error,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"error,tensorflow,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"traceback,model,error",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"error,training,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"error,tried,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"error,trying,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"using,error,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"error,valueerror,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"error,x,model",0.84,0.841398351,0.740740741,0.857142857,0.705882353,1,0.903225806
"error,recent,module",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,return,module",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"traceback,module,error",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,output,x",0.853333333,0.852588193,0.75862069,0.857142857,0.709677419,1,0.9375
"error,return,print",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"using,error,print",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"error,print,x",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"error,return,recent",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,traceback,recent",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"error,return,self",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"traceback,return,error",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"using,error,return",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"error,return,x",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"error,x,self",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"using,error,tensorflow",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"traceback,x,error",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"using,error,trying",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"last,file,line",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"module,file,last",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"last,file,recent",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"traceback,file,last",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"module,file,line",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"file,line,recent",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"traceback,file,line",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"module,file,recent",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"traceback,file,module",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"traceback,file,recent",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"keras,following,model",0.826666667,0.825800412,0.692307692,0.827586207,0.705882353,1,0.903225806
"get,model,input",0.84,0.83866539,0.740740741,0.827586207,0.6875,1,0.9375
"keras,get,model",0.826666667,0.825800412,0.692307692,0.827586207,0.705882353,1,0.903225806
"get,training,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"using,get,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"get,x,model",0.84,0.841398351,0.740740741,0.857142857,0.705882353,1,0.903225806
"model,import,input",0.826666667,0.824812113,0.692307692,0.827586207,0.666666667,1,0.9375
"import,numpy,input",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"import,x,input",0.826666667,0.824812113,0.692307692,0.827586207,0.666666667,1,0.9375
"keras,import,model",0.826666667,0.825800412,0.692307692,0.827586207,0.705882353,1,0.903225806
"keras,import,numpy",0.84,0.83856658,0.692307692,0.857142857,0.705882353,1,0.9375
"keras,import,sequential",0.84,0.83856658,0.692307692,0.857142857,0.705882353,1,0.9375
"loss,import,model",0.8,0.799384449,0.692307692,0.827586207,0.606060606,0.967741935,0.903225806
"loss,import,np",0.8,0.799384449,0.692307692,0.827586207,0.606060606,0.967741935,0.903225806
"loss,import,numpy",0.8,0.799384449,0.692307692,0.827586207,0.606060606,0.967741935,0.903225806
"import,np,model",0.826666667,0.824812113,0.692307692,0.827586207,0.666666667,1,0.9375
"import,numpy,model",0.826666667,0.824812113,0.692307692,0.827586207,0.666666667,1,0.9375
"import,output,model",0.826666667,0.824812113,0.692307692,0.827586207,0.666666667,1,0.9375
"import,print,model",0.826666667,0.824812113,0.692307692,0.827586207,0.666666667,1,0.9375
"return,import,model",0.826666667,0.824812113,0.692307692,0.827586207,0.666666667,1,0.9375
"import,sequential,model",0.826666667,0.824812113,0.692307692,0.827586207,0.666666667,1,0.9375
