words,acc,f1,0_f1,1_f1,2_f1,3_f1,4_f1
testing,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
channels,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
filename,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
masking,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
filters,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
mode,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
adding,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
idea,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
discriminator,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
networks,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
second,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
callbacks,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
generate,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
rows,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
init,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
caused,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
plt,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
pandas,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
incarnation,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
added,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
except,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
though,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
examples,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
missing,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
note,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
max,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
made,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
leakyrelu,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
containing,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
correctly,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
scores,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
noise,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
preds,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
next,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
best,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
biases,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
evaluate,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
provided,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
operations,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
script,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
channel,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
indices,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
weight,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
really,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
targets,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
start,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
many,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
tutorial,0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
enumerate,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
environment,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
phase,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
mse,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
warning,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
invalidargumenterror,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
learn,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
good,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
better,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
fn,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
batches,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
optimize,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ones,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
constant,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
augmentation,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
support,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
happens,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
algorithm,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
conda,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
built,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
vectors,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
current,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
convolutional,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
things,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
expect,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
checkpoint,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
done,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
rgb,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
subtracting,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
based,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
encoding,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
either,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
increasing,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
architecture,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
hi,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
inp,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
chunks,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
rtx,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
height,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
folder,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
numa,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
anything,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
encoded,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
update,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
task,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
src,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
gtx,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
final,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
nodes,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
may,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
gru,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
creating,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
opt,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
zip,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
elements,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
instance,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
optimizers,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
runs,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
perform,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
dim,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
possible,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
reading,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
received,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
prints,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
columns,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
google,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
func,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
temp,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
usage,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
entries,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
unexpected,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
everything,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
manually,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
cost,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
convolution,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
tensorboard,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
transform,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
axis,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
implementation,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
sequences,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
sizes,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
took,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
mask,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
inside,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
bin,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
uses,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
pypi,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
idx,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
tokenizer,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
bad,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
grads,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
keep,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
pd,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
multiclass,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
trainable,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
summary,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
stays,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
normalized,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
loop,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
far,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
overfitting,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
runtime,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
steps,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
timedistributed,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
numbers,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
takes,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
multi,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
merged,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
actual,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
category,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
word,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
source,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
cell,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
wanted,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
anaconda,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
assert,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
making,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
issues,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
gets,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
labelencoder,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
worked,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
tested,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
configuration,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
placeholder,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
sum,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
saved,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
block,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
back,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
dataparallel,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
take,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
format,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
optimization,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
directory,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
followed,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
remove,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
inference,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
parameter,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
least,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
api,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
quite,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ann,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
filter,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
thing,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
returning,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
offset,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
positional,0.84,0.840786059,0.8,0.827586207,0.709677419,1,0.866666667
plot,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
transformers,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
libraries,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
converting,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
passing,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
large,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
datasets,0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
invalid,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
contains,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
needs,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
frames,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
understanding,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
information,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
stuck,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
four,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
giving,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
resize,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
small,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
named,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
strides,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
three,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
due,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
per,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
rank,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
low,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
execute,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
performance,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
element,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
attempt,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
categories,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
let,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
happening,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
stack,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
hot,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
give,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
checked,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
shared,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
gradient,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
program,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
standardscaler,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
real,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
converted,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ran,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
supported,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
evaluation,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
fully,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
answer,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
github,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
copy,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
log,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
attempting,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
sklearn,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
modelcheckpoint,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
fails,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
long,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
end,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
basic,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
post,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
specify,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
probability,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
system,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
close,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
maps,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
vgg,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
resolve,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
solutions,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
